timestamp	type	text
1751897080168	debug	2025-07-07 16:04:40.168000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080168	debug	2025-07-07 16:04:40.168099 ThemeManager: Theme not yet applied. -  
1751897080172	debug	2025-07-07 16:04:40.172300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080172	debug	2025-07-07 16:04:40.172399 ThemeManager: Theme not yet applied. -  
1751897080177	debug	2025-07-07 16:04:40.177000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080177	debug	2025-07-07 16:04:40.177099 ThemeManager: Theme not yet applied. -  
1751897080181	debug	2025-07-07 16:04:40.181699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080181	debug	2025-07-07 16:04:40.181699 ThemeManager: Theme not yet applied. -  
1751897080186	debug	2025-07-07 16:04:40.186399 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080186	debug	2025-07-07 16:04:40.186399 ThemeManager: Theme not yet applied. -  
1751897080191	debug	2025-07-07 16:04:40.191099 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080191	debug	2025-07-07 16:04:40.191099 ThemeManager: Theme not yet applied. -  
1751897080195	debug	2025-07-07 16:04:40.195800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080196	debug	2025-07-07 16:04:40.195800 ThemeManager: Theme not yet applied. -  
1751897080200	debug	2025-07-07 16:04:40.200500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080200	debug	2025-07-07 16:04:40.200699 ThemeManager: Theme not yet applied. -  
1751897080205	debug	2025-07-07 16:04:40.205199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080205	debug	2025-07-07 16:04:40.205399 ThemeManager: Theme not yet applied. -  
1751897080210	debug	2025-07-07 16:04:40.209899 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080210	debug	2025-07-07 16:04:40.209899 ThemeManager: Theme not yet applied. -  
1751897080214	debug	2025-07-07 16:04:40.214500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080215	debug	2025-07-07 16:04:40.214599 ThemeManager: Theme not yet applied. -  
1751897080219	debug	2025-07-07 16:04:40.219199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080219	debug	2025-07-07 16:04:40.219399 ThemeManager: Theme not yet applied. -  
1751897080224	debug	2025-07-07 16:04:40.223899 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080224	debug	2025-07-07 16:04:40.224000 ThemeManager: Theme not yet applied. -  
1751897080229	debug	2025-07-07 16:04:40.228399 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080229	debug	2025-07-07 16:04:40.228399 ThemeManager: Theme not yet applied. -  
1751897080232	debug	2025-07-07 16:04:40.232699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080232	debug	2025-07-07 16:04:40.232800 ThemeManager: Theme not yet applied. -  
1751897080237	debug	2025-07-07 16:04:40.237399 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080543	debug	2025-07-07 16:04:40.542899 Analyzing Library sap.fe.placeholder -  sap/ui/core/Lib.init
1751897080543	debug	2025-07-07 16:04:40.543000 resolve Dependencies to sap.ui.core -  sap/ui/core/Lib.init
1751897080543	info	2025-07-07 16:04:40.543099 Including http://localhost:4004/uimodule/resources/sap/fe/placeholder/themes/sap_horizon/library.css?version=1.136.1 -  sap.ui.core.theming.ThemeManager.includeLibraryTheme() -  
1751897080544	debug	2025-07-07 16:04:40.543300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080544	debug	2025-07-07 16:04:40.543399 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080544	debug	2025-07-07 16:04:40.543399 ThemeManager: Theme not yet applied. -  
1751897080546	debug	2025-07-07 16:04:40.546300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080546	debug	2025-07-07 16:04:40.546399 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080546	debug	2025-07-07 16:04:40.546399 ThemeManager: Theme not yet applied. -  
1751897080549	debug	2025-07-07 16:04:40.548699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080549	debug	2025-07-07 16:04:40.548800 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080549	debug	2025-07-07 16:04:40.548800 ThemeManager: Theme not yet applied. -  
1751897080551	debug	2025-07-07 16:04:40.551199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080551	debug	2025-07-07 16:04:40.551300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080551	debug	2025-07-07 16:04:40.551300 ThemeManager: Theme not yet applied. -  
1751897080554	debug	2025-07-07 16:04:40.554199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080554	debug	2025-07-07 16:04:40.554199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080554	debug	2025-07-07 16:04:40.554199 ThemeManager: Theme not yet applied. -  
1751897080556	debug	2025-07-07 16:04:40.556300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080556	debug	2025-07-07 16:04:40.556500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080556	debug	2025-07-07 16:04:40.556500 ThemeManager: Theme not yet applied. -  
1751897080559	debug	2025-07-07 16:04:40.559199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897080559	debug	2025-07-07 16:04:40.559300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897080559	debug	2025-07-07 16:04:40.559300 ThemeManager: Theme not yet applied. -  
