timestamp	type	text
1751897343128	debug	2025-07-07 16:09:03.128199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343128	debug	2025-07-07 16:09:03.128300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343128	debug	2025-07-07 16:09:03.128400 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343128	debug	2025-07-07 16:09:03.128400 ThemeManager: Theme not yet applied. -  
1751897343133	debug	2025-07-07 16:09:03.132900 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343133	debug	2025-07-07 16:09:03.133000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343133	debug	2025-07-07 16:09:03.133000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343133	debug	2025-07-07 16:09:03.133000 ThemeManager: Theme not yet applied. -  
1751897343137	debug	2025-07-07 16:09:03.137600 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343138	debug	2025-07-07 16:09:03.137699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343138	debug	2025-07-07 16:09:03.137699 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343138	debug	2025-07-07 16:09:03.137699 ThemeManager: Theme not yet applied. -  
1751897343142	debug	2025-07-07 16:09:03.142400 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343142	debug	2025-07-07 16:09:03.142500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343142	debug	2025-07-07 16:09:03.142500 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343142	debug	2025-07-07 16:09:03.142500 ThemeManager: Theme not yet applied. -  
1751897343147	debug	2025-07-07 16:09:03.147199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343147	debug	2025-07-07 16:09:03.147199 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343147	debug	2025-07-07 16:09:03.147300 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.m: false (noLinkElement: false, sheet: false, innerHtml: false, linkElementFinishedLoading: false) -  
1751897343147	debug	2025-07-07 16:09:03.147300 ThemeManager: Theme not yet applied. -  
1751897343152	debug	2025-07-07 16:09:03.152000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.ui.core: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
1751897343152	debug	2025-07-07 16:09:03.152000 sap.ui.core.theming.ThemeHelper: sap-ui-theme-sap.fe.placeholder: true (noLinkElement: false, sheet: true, innerHtml: false, linkElementFinishedLoading: true) -  
